TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T501046,C100589,24-11-75,female,CHENNAI,"101,026.53",2024-02-15,195243,3632.06
T500823,C100567,23-01-92,Female,NAGPUR,"Rs. 11,762.16",07/04/2024,001855,198.17
T505559,C100225,09/10/1991,m,Chennai,"181,650.06",21-Mar-2024,213629,6174.66
T502687,C100340,1974-10-11,Male,MUMBAI,11896.1,2024-01-18,095220,982.71
T500695,C100183,17/11/1989,f,Pune,17926.98,06-Jul-2024,060642,1112.5
T501271,C100573,1976-01-19,male,Hyderabad,41943.84,02-Oct-2024,044856,1317.07
T505661,C100565,19/09/2004,f,BANGALORE,"67,225.87",24/02/2024,081930,1421.88
T502739,C100691,13/08/1998,m,Pune,,26-Feb-2024,060748,11145.4
T505508,C100006,1990-05-02,female,Bangalore,"Rs. 40,563.16",10-Mar-2024,011206,3292.15
T500186,C100591,1975-05-16,Male,Jaipur,"31,294.72",2024-02-21,192515,4193.36
T504404,C100435,1982-06-13,,DELHI,"Rs. 58,275.09",27-Nov-2024,133546,596.14
T503840,C100015,1994-04-22,M,MUMBAI,,23/08/2024,055033,1336.68
T504194,C100233,23/03/1962,male,,,2024-09-11,010052,1810.87
T500546,C100757,16-06-64,,NAGPUR,"Rs. 128,307.71",2024-10-07,043353,6738.87
T500635,C100433,04/10/1963,m,mumbai ,11449.4,2024-08-13,091818,
T505209,C100754,13-01-76,m,BANGALORE,"Rs. 22,979.83",31-Jan-2024,113607,99.59
T503161,C100748,05/07/1989,male,mumbai ,"Rs. 63,573.89",04/08/2024,230224,8431.76
T501377,C100163,04/08/1970,m,Kolkata,"Rs. 3,126.03",20/08/2024,071705,127.36
T504232,C100063,2001-02-14,f,CHENNAI,"67,715.00",22/08/2024,014203,6154.21
T503148,C100121,,,DELHI,,2024-12-07,002036,3115.72
T500687,C100636,07/07/1969,female,  Surat,"Rs. 52,253.95",13-Jul-2024,132533,2371.59
T504679,C100174,1972-07-21,m,Bengaluru,97279.18,20-Apr-2024,052227,3577.54
T505212,C100322,22/04/1957,F,DELHI,12582.93,02/06/2024,163844,4703.55
T505325,C100275,04/05/1965,female,BANGALORE,"175,954.66",22/03/2024,182551,-1807.63
T501840,C100597,1972-02-09,female,Pune,30467.88,18/03/2024,161007,"INR 2,558.05"
T500767,C100412,1985-02-10,,MUMBAI,"Rs. 21,748.09",23-Jun-2024,043049,"INR 4,569.06"
T505692,C100271,1977-07-11,male,Bengaluru,8306.59,01-Sep-2024,184119,"INR 1,675.80"
T500255,C100479,22/10/1980,f,Kolkata,"Rs. 98,501.77",07-Jun-2024,010028,7569.71
T502806,C100274,1973-07-26,Male,Kolkata,,01/07/2024,044304,2071.03
T504277,C100616,12-12-98,M,LUCKNOW,68502.33,01-Mar-2024,021716,3380.89
T503123,C100200,07/09/1984,f,Pune,"99,008.06",05-Jun-2024,145039,2903.32
T502185,C100278,16/05/1989,male,BANGALORE,"113,740.31",06-Nov-2024,204818,INR 105.91
T503628,C100331,09-04-84,Male,Delhi,139917.52,2024-01-31,173824,4118.02
T501647,C100695,14-01-57,Male,,26555.71,2024-01-07,192710,"INR 3,046.35"
T502381,C100791,19/10/1986,Female,Kolkata,91747.28,24/03/2024,045824,11702.2
T500951,C100283,1977-10-18,M,  Surat,"Rs. 54,219.80",24-Aug-2024,000627,2676.29
T505338,C100665,08/12/1963,m,AHMEDABAD,100878.91,15/12/2024,053105,6452.99
T504382,C100200,07/09/1984,f,Pune,"99,008.06",2024-01-19,231119,1184.6
T502955,C100559,04/12/2001,,Mumbai,"83,977.32",14/09/2024,133456,
T504548,C100473,03-04-82,female,Bengaluru,,16-Jan-2024,071625,2839.17
T501012,C100363,1995-08-11,Male,  Surat,"Rs. 6,950.01",2024-05-04,063054,1187.04
T502028,C100175,1997-06-09,,Jaipur,"66,674.74",2024-11-10,015031,7881.6
T504964,C100697,1969-10-22,male,Mumbai,,2024-02-03,132551,1498.54
T502644,C100406,09-01-59,Female,Chennai,"Rs. 70,730.83",05-Dec-2024,151231,2374.72
T503856,C100302,1974-07-11,f,Pune,"45,783.91",02/03/2024,083009,597.04
T502015,C100701,1973-08-26,m,Delhi,26855.95,21/07/2024,053942,2536.51
T503903,C100385,04-09-86,female,PUNE,31830.7,23/05/2024,014245,6019.5
T503891,C100183,17/11/1989,f,Pune,17926.98,21-Aug-2024,071240,519.99
T500360,C100258,26-05-00,Male,,"Rs. 16,944.13",2024-11-25,215912,8458.13
T501820,C100149,2004-10-19,f,mumbai ,31910.38,2024-06-08,010621,4948.86
T501061,C100393,11/11/1981,F,Mumbai,"15,018.25",21/12/2024,235219,2079.79
T501557,C100159,1997-08-16,male,,"Rs. 37,413.50",17/07/2024,015943,4345.77
T500909,C100387,16-02-77,M,Kolkata,20501.21,2024-11-24,221502,1769.34
T505936,C100620,1967-06-27,,CHENNAI,22920.89,2024-03-09,175919,211.67
T500584,C100155,2035-01-01,m,Chennai,,2024-03-16,164407,1156.25
T501905,C100441,26/01/1973,M,LUCKNOW,"109,974.75",07-Dec-2024,071556,5151.87
T503586,C100761,1989-09-02,f,  Surat,"25,607.80",2024-02-08,004556,772.75
T501873,C100311,02/01/1973,F,HYDERABAD,63960.0,21-Jan-2024,073222,INR 707.56
T503787,C100175,1997-06-09,,Jaipur,"66,674.74",09-Apr-2024,230808,2245.43
T502838,C100002,14/10/1990,female,BANGALORE,4740.87,09-Sep-2024,103553,INR 279.53
T504690,C100575,09-06-71,m,JAIPUR,28676.46,26/02/2024,080947,845.25
T502305,C100481,22/05/1988,Male,JAIPUR,"1,624.30",04-Jan-2024,072919,447.03
T502886,C100185,1990-08-13,f,Kolkata,"Rs. 119,141.06",2024-02-17,104055,16803.2
T500378,C100242,14-05-91,male,HYDERABAD,"Rs. 103,866.17",2024-09-12,113744,5885.41
T500667,C100760,14/03/1974,F,mumbai ,286147.6,20/01/2024,065154,7676.2
T503535,C100636,07/07/1969,female,  Surat,"Rs. 52,253.95",2024-02-07,123018,1720.08
T501984,C100586,03-01-02,,HYDERABAD,69749.17,09-May-2024,071845,"INR 2,408.00"
T504821,C100105,18/10/1995,F,LUCKNOW,21507.37,2024-09-06,144613,8798.77
T504932,C100015,1994-04-22,M,MUMBAI,,28-Oct-2024,163231,963.24
T505546,C100412,1985-02-10,,MUMBAI,"Rs. 21,748.09",15-Jan-2024,100139,3473.86
T503929,C100527,19-04-72,male,AHMEDABAD,"Rs. 6,830.51",2024-01-29,020418,1013.9
T502281,C100342,07/06/1969,M,  Surat,9262.22,02-Jan-2024,004727,2811.58
T505832,C100573,1976-01-19,male,Hyderabad,41943.84,27/11/2024,031407,4732.46
T505199,C100418,1960-01-14,,HYDERABAD,,2024-12-05,234911,7366.11
T501152,C100460,21-05-95,F,NAGPUR,"Rs. 1,024.77",30-Mar-2024,152801,
T505527,C100190,06/11/1979,male,Jaipur,"Rs. 39,923.71",2024-03-03,194013,276350.0
T504490,C100702,0000-00-00,Female,Mumbai,2914.57,2024-06-27,145145,1424.26
T504052,C100668,21-07-78,Female,Bangalore,"99,681.03",17-Aug-2024,151726,"INR 9,509.01"
T501192,C100061,20-01-84,Male,MUMBAI,"13,029.33",2024-06-08,134625,4882.92
T505638,C100274,1973-07-26,Male,Kolkata,,2024-11-03,205246,
T500423,C100240,24/12/2003,M,mumbai ,"58,083.30",02-Dec-2024,011101,-3667.42
T505894,C100776,1964-07-01,female,Bangalore,"Rs. 31,244.52",31-Jan-2024,195349,1384.07
T500139,C100400,17/12/1961,female,Pune,,25/06/2024,223933,3366.83
T503507,C100339,20/04/1966,male,PUNE,"Rs. 62,182.35",09-Jul-2024,061335,586.23
T500414,C100546,20/05/1993,male,DELHI,"Rs. 76,684.14",14-Oct-2024,110007,1172.11
T502685,C100733,2001-05-03,f,BANGALORE,"Rs. 244,077.09",20/01/2024,103727,"INR 6,668.07"
T502469,C100006,1990-05-02,female,Bangalore,"Rs. 40,563.16",2024-03-15,043239,"INR 4,637.82"
T501423,C100652,1991-12-20,Male,,"Rs. 58,919.28",14/03/2024,072159,"INR 9,956.16"
T502125,C100280,1996-03-06,male,KOLKATA,"61,078.77",2024-01-05,011503,
T503825,C100266,05/08/1960,f,  Surat,"201,021.76",2024-05-12,090540,12704.77
T502316,C100056,20/08/1973,M,CHENNAI,"Rs. 116,022.67",13-Nov-2024,035245,2297.07
T504891,C100339,20/04/1966,male,PUNE,"Rs. 62,182.35",30/06/2024,100040,
T503777,C100189,16/02/1969,female,MUMBAI,"7,756.98",2024-02-28,080246,"INR 6,866.76"
T500984,C100792,13-12-83,M,Bengaluru,147204.05,2024-09-22,122311,2037.64
T501074,C100203,01/02/2002,female,KOLKATA,3361.7,2024-08-02,072615,836.16
T501483,C100767,0000-00-00,F,,70068.58,30/04/2024,180135,3838.74
T502575,C100405,1959-09-13,m,NAGPUR,"Rs. 5,646.11",07-Aug-2024,033319,930.89
T504295,C100151,1955-06-05,Male,Kolkata,"Rs. 83,391.84",12-Apr-2024,062106,5390.9
T504432,C100311,02/01/1973,F,HYDERABAD,63960.0,07/10/2024,015851,6456.33
T503406,C100519,1980-12-10,M,KOLKATA,103786.19,18/05/2024,035929,575.31
T505399,C100773,10-04-82,,KOLKATA,,2024-02-10,173415,5473.79
T503240,C100727,1978-08-19,female,JAIPUR,"Rs. 123,863.27",2024-09-09,051718,1478.74
T502203,C100691,13/08/1998,m,Pune,,19-Aug-2024,070446,7554.85
T501922,C100787,22-04-97,F,Delhi,"16,021.57",2024-05-24,183558,869.8
T505320,C100213,26/03/1989,female,Kolkata,16101.96,13-Jan-2024,104214,3854.4
T504968,C100032,16/10/1977,female,Kolkata,"27,810.10",19/06/2024,222429,483.65
T500460,C100132,13-02-62,,Delhi,,02-Jun-2024,204643,220.34
T500156,C100065,18/02/2001,M,Delhi,55990.05,2024-08-21,000102,8912.92
T505055,C100368,1991-10-16,F,Jaipur,"144,315.15",02/01/2024,054107,6654.25
T504103,C100699,15/11/2003,female,KOLKATA,20709.46,21-Mar-2024,133510,4855.91
T503636,C100432,23-09-63,f,Jaipur,,19-Mar-2024,014421,1309.86
T501718,C100079,20-07-04,M,Delhi,"Rs. 80,811.92",07-Jun-2024,094037,8134.72
T500529,C100057,21/12/1998,Male,Hyderabad,"108,663.77",2024-01-08,073401,2419.14
T500492,C100565,19/09/2004,f,BANGALORE,"67,225.87",21-Mar-2024,054330,10123.49
T502780,C100733,2001-05-03,f,BANGALORE,"Rs. 244,077.09",10-Jun-2024,101754,1437.2
T505718,C100129,22/07/1964,M,Delhi,"39,437.66",03/06/2024,193116,632.55
T502091,C100052,13-07-60,Female,MUMBAI,"Rs. 54,071.44",2024-03-01,023402,2201.24
T500721,C100740,22-08-78,F,JAIPUR,,2024-01-11,155147,2291.96
T505880,C100648,03-09-71,F,HYDERABAD,"Rs. 9,700.19",24/06/2024,113741,294.19
T501124,C100065,18/02/2001,M,Delhi,55990.05,2024-08-12,093756,2201.54
T500087,C100349,,Female,PUNE,"397,135.49",23/07/2024,232840,3098.75
T504104,C100254,08/06/1964,Female,Ahmedabad,184790.05,2024-06-15,005653,2324.09
T504827,C100421,1985-01-17,Male,Chennai,"123,501.29",2024-11-14,174845,2932.25
T500940,C100770,02/12/1995,female,JAIPUR,,22/03/2024,192715,3404.19
T502844,C100379,1983-05-04,m,Mumbai,"71,283.08",16/10/2024,201544,2452.21
T502811,C100714,1967-02-19,Male,Bengaluru,"13,233.37",11/09/2024,171241,"INR 2,546.21"
T504378,C100246,11/12/1992,Male,Delhi,459949.04,2024-07-04,161400,
T503071,C100790,03/02/1994,female,Pune,"108,574.79",2024-09-05,035931,221.38
T505569,C100346,22/08/1993,M,PUNE,"134,207.78",2024-10-11,165819,16854.22
T500513,C100278,16/05/1989,male,BANGALORE,"113,740.31",16/09/2024,113717,2461.87
T505820,C100518,1981-02-02,Female,Pune,17929.39,07-Jun-2024,160635,208275.0
T503159,C100069,1969-10-07,M,,884.62,2024-10-20,071349,558.38
T500668,C100048,06/04/2003,male,Chennai,"13,288.01",2024-02-18,225348,55.27
T500644,C100534,21/09/1980,Female,MUMBAI,,2024-01-05,104839,"INR 1,378.85"
T505611,C100143,1981-07-23,M,PUNE,"241,385.44",2024-05-06,143825,16767.84
T505884,C100414,2002-02-15,F,PUNE,"61,143.12",10/11/2024,004146,3319.5
T500214,C100174,1972-07-21,m,Bengaluru,97279.18,27-Mar-2024,185925,2339.03
T501909,C100783,19-07-99,male,BANGALORE,"23,913.12",2024-01-29,101541,687.51
T501111,C100468,04-04-68,Male,Chennai,84203.67,19/08/2024,103512,
T504038,C100652,1991-12-20,Male,,"Rs. 58,919.28",29/10/2024,061908,6119.56
T501876,C100747,1969-08-14,female,MUMBAI,52638.76,28/04/2024,181711,227.06
T501297,C100653,1965-06-07,f,AHMEDABAD,"Rs. 305,029.15",26-Mar-2024,020820,10147.63
T505997,C100043,15/11/1955,female,CHENNAI,"Rs. 3,931.81",30/11/2024,125213,3821.1
T503412,C100042,1968-11-12,Male,mumbai ,41014.43,31-May-2024,093656,1421.61
T503785,C100423,23/10/2004,M,CHENNAI,"138,103.22",2024-06-14,111526,12830.05
T504984,C100229,2004-07-25,Female,CHENNAI,47420.96,03/08/2024,142027,"INR 1,389.34"
T503836,C100637,09-04-89,F,PUNE,,24/06/2024,104426,6029.69
T505491,C100413,1975-06-17,Male,Chennai,,2024-04-28,041548,2949.61
T502794,C100532,2004-12-08,M,Ahmedabad,,15/08/2024,071719,5530.93
T500075,C100197,09-04-87,Male,Bengaluru,"Rs. 12,957.49",06/09/2024,041632,543.36
T502234,C100079,20-07-04,M,Delhi,"Rs. 80,811.92",24-Sep-2024,193347,7594.48
T502116,C100531,13-12-67,Male,CHENNAI,"Rs. 38,254.58",2024-06-23,082514,1961.3
T502419,C100164,1997-11-15,Female,DELHI,"20,966.32",2024-07-06,222008,1094.91
T501536,C100235,21-09-81,female,Pune,"Rs. 15,017.22",2024-02-03,231101,2509.49
T502526,C100600,1981-05-01,f,Jaipur,"67,373.79",30/09/2024,092005,1022.83
T501381,C100503,12/08/1956,F,Pune,"146,446.03",30-Jul-2024,141000,7769.13
T501493,C100357,06/01/1977,female,MUMBAI,76877.42,12-Oct-2024,034202,368.7
T504336,C100136,17/08/2002,,Ahmedabad,,2024-10-02,230404,9826.62
T503897,C100301,1990-12-15,female,Delhi,30265.49,30/05/2024,212830,3296.29
T502311,C100625,1969-04-02,M,LUCKNOW,21865.24,2024-09-12,223610,781.52
T501645,C100567,23-01-92,Female,NAGPUR,"Rs. 11,762.16",10/11/2024,152734,698.04
T503721,C100303,1973-06-05,male,BANGALORE,"16,218.38",10-Oct-2024,084651,684.11
T505342,C100538,1970-11-08,Male,Ahmedabad,,10-Mar-2024,111904,4397.47
T501879,C100737,03/06/1961,f,Delhi,"Rs. 71,291.17",2024-09-29,063051,"INR 1,780.37"
T505642,C100200,07/09/1984,f,Pune,"99,008.06",25-Mar-2024,134932,6221.27
T505800,C100493,0000-00-00,F,AHMEDABAD,"Rs. 102,129.94",24-Mar-2024,051201,2399.03
T501258,C100449,09-08-01,Male,CHENNAI,,19-Mar-2024,164717,8522.37
T505857,C100006,1990-05-02,female,Bangalore,"Rs. 40,563.16",2024-12-05,060437,"INR 1,569.33"
T503363,C100086,1987-10-15,,LUCKNOW,"Rs. 11,228.91",08/09/2024,035548,907.03
T505849,C100380,16-03-60,Female,DELHI,,2024-06-30,200424,1551.03
T502019,C100283,1977-10-18,M,  Surat,"Rs. 54,219.80",23/06/2024,231719,19.09
T505160,C100212,24-06-00,female,NAGPUR,"119,741.09",23/04/2024,002424,5248.08
T505370,C100183,17/11/1989,f,Pune,17926.98,21-Dec-2024,050549,"INR 2,285.65"
T504030,C100266,05/08/1960,f,  Surat,"201,021.76",03-Jul-2024,072730,
T500789,C100679,10-11-58,m,Kolkata,39458.8,2024-06-11,193044,"INR 4,669.00"
T505104,C100549,20/03/1985,F,DELHI,"92,675.90",29/01/2024,032916,1404.24
T504275,C100001,03/03/1976,,AHMEDABAD,"43,869.35",08/04/2024,043800,"INR 19,011.43"
T500294,C100095,1980-11-25,Female,Ahmedabad,,2024-12-23,042418,"INR 3,499.74"
T504538,C100033,14-10-55,F,Chennai,54600.09,2024-10-24,185036,2121.01
T501632,C100487,18-04-93,Male,DELHI,"5,364.64",17/05/2024,081256,586.81
T503375,C100576,15-11-74,female,NAGPUR,,2024-05-11,000648,177.35
T505071,C100298,19-04-68,male,mumbai ,12653.3,12-Feb-2024,023253,985.21
T504235,C100295,24-01-70,m,Bangalore,"Rs. 25,848.99",2024-03-25,182944,272.32
T505206,C100393,11/11/1981,F,Mumbai,"15,018.25",10/06/2024,082321,478.41
T503113,C100038,16/08/2001,M,Kolkata,38387.92,05/10/2024,145259,6041.14
T503762,C100077,06-01-90,Female,Ahmedabad,"28,809.70",06-Jan-2024,191144,1839.6
T502421,C100690,21-04-58,Male,BANGALORE,"Rs. 120,392.94",2024-07-09,134058,9545.84
T501145,C100716,11-02-72,F,,"Rs. 240,805.50",04/01/2024,045646,16854.64
T501960,C100078,19/07/1963,female,Chennai,51575.85,21-Jan-2024,024814,384.84
T502098,C100522,20-07-55,Male,CHENNAI,"35,215.42",2024-06-21,154055,3677.91
T500002,C100623,1972-07-11,female,NAGPUR,,05-Dec-2024,170327,1077.92
T500964,C100645,02-11-81,m,,,04/10/2024,201247,13237.93
T505413,C100722,15/06/1955,male,Delhi,"9,982.58",26/09/2024,021527,828.58
T504415,C100136,17/08/2002,,Ahmedabad,,26-Mar-2024,170436,12827.17
T500653,C100443,13/05/2004,Female,NAGPUR,102909.31,2024-06-18,035631,100.15
T502661,C100393,11/11/1981,F,Mumbai,"15,018.25",25/04/2024,115736,147.0
T504664,C100264,1984-01-06,male,HYDERABAD,,2024-11-20,235743,7085.98
T500744,C100554,24-01-80,m,  Surat,"31,094.72",02-May-2024,153732,996.41
T500259,C100418,1960-01-14,,HYDERABAD,,26/02/2024,220801,3256.47
T503001,C100571,1961-01-15,male,JAIPUR,"Rs. 15,548.64",2024-01-13,204452,350.66
T500533,C100493,0000-00-00,F,AHMEDABAD,"Rs. 102,129.94",18/10/2024,031418,2054.09
T500633,C100637,09-04-89,F,PUNE,,2024-03-13,042427,"INR 8,280.86"
T500556,C100555,27-03-93,female,Ahmedabad,"66,420.28",22-Jun-2024,030620,"INR 3,129.07"
T500590,C100279,1957-08-17,Male,Jaipur,"45,765.21",2024-07-29,101422,2892.3
T504037,C100559,04/12/2001,,Mumbai,"83,977.32",10/01/2024,054651,1066.07
T500886,C100561,26-08-91,F,Mumbai,"Rs. 39,563.93",2024-03-27,102956,456.32
T504507,C100794,15/07/1959,Female,PUNE,"Rs. 32,969.19",29-Feb-2024,001947,2663.3
T500495,C100651,02/01/1989,female,Chennai,"79,050.49",2024-11-03,184754,12699.35
T505116,C100038,16/08/2001,M,Kolkata,38387.92,25-Dec-2024,163741,2783.29
T500362,C100511,1977-08-05,Female,,"10,555.44",08-Jul-2024,192424,70.35
T502027,C100162,1997-09-24,m,Delhi,"Rs. 42,810.30",2024-02-14,202419,569.15
T504332,C100510,2000-03-08,F,Ahmedabad,"235,563.00",30-Sep-2024,015222,8271.46
T501150,C100630,10-04-59,M,AHMEDABAD,,20-Jun-2024,030701,664.78
T503441,C100184,10-07-88,f,BANGALORE,45597.09,2024-01-16,183732,1128.35
T502989,C100082,15-12-75,,Hyderabad,"Rs. 3,621.26",25/11/2024,071657,380.31
T504217,C100214,1998-09-06,F,LUCKNOW,"Rs. 68,205.42",25-Oct-2024,112723,4805.31
T503999,C100701,1973-08-26,m,Delhi,26855.95,31-Jul-2024,164524,573.29
T500662,C100599,1960-07-23,m,  Surat,"8,719.83",2024-06-19,152052,1700.04
T500993,C100680,1964-12-27,male,Chennai,83125.23,06/05/2024,235022,986.92
T500648,C100591,1975-05-16,Male,Jaipur,"31,294.72",27/05/2024,084432,758.32
T502082,C100349,,Female,PUNE,"397,135.49",23-Dec-2024,171738,5261.99
T501712,C100560,01-01-1900,female,Jaipur,25797.87,06/08/2024,092312,4092.77
T500070,C100212,24-06-00,female,NAGPUR,"119,741.09",22-Jan-2024,163419,
T504953,C100421,1985-01-17,Male,Chennai,"123,501.29",02/09/2024,140138,2633.86
T503602,C100729,18-06-74,M,LUCKNOW,"264,299.97",29-Apr-2024,114737,10839.77
T504482,C100096,20/08/1961,M,LUCKNOW,"76,980.73",03/04/2024,215339,1105.56
T503683,C100652,1991-12-20,Male,,"Rs. 58,919.28",2024-12-24,124728,4434.51
T501686,C100588,2003-09-24,,KOLKATA,"Rs. 10,922.29",17-Jun-2024,090724,3102.08
T504636,C100121,,,DELHI,,02/04/2024,225740,"INR 1,431.45"
T501312,C100094,20/03/1981,f,Bangalore,50521.45,21-Mar-2024,124134,4345.08
T505258,C100297,24-02-63,female,HYDERABAD,7611.24,13/01/2024,053432,2131.12
T500906,C100692,1971-01-16,male,  Surat,,2024-04-28,200500,4132.73
T503003,C100146,20/10/1976,male,MUMBAI,"113,306.25",2024-09-07,134810,1832.05
T503621,C100645,02-11-81,m,,,2024-10-29,220508,1946.22
T503492,C100173,2003-09-18,Female,PUNE,"Rs. 28,296.42",14/10/2024,030448,"INR 1,292.28"
T505158,C100184,10-07-88,f,BANGALORE,45597.09,09/10/2024,065502,1288.24
T502970,C100541,13-01-74,male,Ahmedabad,"186,265.55",10/06/2024,071111,-12223.79
T504355,C100184,10-07-88,f,BANGALORE,45597.09,27-Oct-2024,072840,1054.35
T505383,C100140,1964-06-15,,KOLKATA,699519.01,13-May-2024,023506,4876.76
T504611,C100779,21-03-59,female,KOLKATA,"297,969.29",2024-12-17,205031,"INR 1,000.96"
T504725,C100570,1960-04-04,Female,Kolkata,8280.19,2024-03-21,190539,251.3
T500009,C100698,03/10/1986,M,mumbai ,"Rs. 186,379.37",30/05/2024,073245,2281.94
T500873,C100588,2003-09-24,,KOLKATA,"Rs. 10,922.29",25/07/2024,080838,1552.35
T503773,C100318,19/04/1976,,JAIPUR,"171,947.48",07/08/2024,052753,8220.86
T505304,C100339,20/04/1966,male,PUNE,"Rs. 62,182.35",25-Sep-2024,012054,2049.24
T504000,C100563,17-08-73,,DELHI,,25-May-2024,125814,7570.07
T504762,C100089,10-03-85,m,CHENNAI,,2024-08-11,023526,7064.3
T502389,C100099,1959-04-20,f,Ahmedabad,5650.19,30-Jan-2024,095837,498.58
T504397,C100794,15/07/1959,Female,PUNE,"Rs. 32,969.19",2024-01-09,165745,"INR 3,101.90"
T505460,C100414,2002-02-15,F,PUNE,"61,143.12",04-Oct-2024,225810,1429.64
T505623,C100699,15/11/2003,female,KOLKATA,20709.46,08-Oct-2024,090347,7640.45
T504289,C100377,07/07/1965,m,Bangalore,31307.17,07/08/2024,055101,4255.17
T505343,C100636,07/07/1969,female,  Surat,"Rs. 52,253.95",2024-09-13,193840,2409.14
T504456,C100724,07-07-82,,Delhi,41634.26,18-Mar-2024,125006,5928.1
T500284,C100701,1973-08-26,m,Delhi,26855.95,19-Dec-2024,152205,872.26
T502036,C100219,21/11/1997,female,Bengaluru,20875.12,2024-10-14,100321,-1741.89
T503797,C100439,08/03/1967,female,BANGALORE,"Rs. 48,286.94",2024-03-07,071035,381.08
T505143,C100737,03/06/1961,f,Delhi,"Rs. 71,291.17",2024-07-18,121657,2463.95
T502698,C100780,21-03-63,Female,  Surat,1632.01,12-May-2024,164730,798.88
T501897,C100603,12/05/2000,M,PUNE,"3,993.34",2024-03-02,161346,2186.12
T502534,C100622,1963-04-08,male,Pune,"114,620.95",07-Nov-2024,044145,2947.24
T502855,C100797,09-08-84,F,LUCKNOW,"21,946.42",09/11/2024,154636,321.48
T502428,C100792,13-12-83,M,Bengaluru,147204.05,2024-06-04,035520,1800.74
T502901,C100089,10-03-85,m,CHENNAI,,01/09/2024,024926,INR 166.43
T503817,C100155,2035-01-01,m,Chennai,,2024-05-28,050112,"INR 4,142.47"
T502827,C100064,26/04/1981,male,LUCKNOW,,2024-11-21,230351,685.84
T500498,C100671,18/02/1957,M,mumbai ,60107.96,2024-01-06,212625,"INR 2,327.10"
T503228,C100622,1963-04-08,male,Pune,"114,620.95",2024-03-28,135603,13840.06
T505008,C100489,02-06-90,Male,Mumbai,72526.62,2024-05-07,174853,2353.29
T502172,C100750,20-09-76,M,MUMBAI,"Rs. 140,121.33",11/11/2024,091043,
T500379,C100545,14/11/1965,F,Mumbai,76933.29,05-Dec-2024,155358,1170.59
T504420,C100042,1968-11-12,Male,mumbai ,41014.43,04/06/2024,091941,2404.2
T504967,C100510,2000-03-08,F,Ahmedabad,"235,563.00",05-Nov-2024,094409,25335.59
T501052,C100091,1994-12-19,f,Kolkata,138944.05,23/12/2024,072328,229.27
T500190,C100294,1977-04-19,Female,HYDERABAD,,24-Mar-2024,192805,980.78
T502675,C100750,20-09-76,M,MUMBAI,"Rs. 140,121.33",06/07/2024,091138,3671.05
T501720,C100560,01-01-1900,female,Jaipur,25797.87,04/02/2024,214449,3377.67
T502805,C100798,01/02/2000,male,DELHI,"17,004.51",09-Sep-2024,094350,207.93
T504578,C100607,01-01-1900,m,KOLKATA,"11,588.68",2024-11-05,130255,366.79
T500020,C100416,20/10/1988,Male,JAIPUR,77721.72,27-May-2024,045237,2855.48
T503223,C100709,15-12-01,Female,NAGPUR,"Rs. 253,403.83",2024-10-24,051303,"INR 2,512.44"
T502235,C100589,24-11-75,female,CHENNAI,"101,026.53",2024-07-29,103944,1613.88
T503173,C100504,1999-12-20,M,Jaipur,97634.59,20/07/2024,095817,4979.25
T502020,C100519,1980-12-10,M,KOLKATA,103786.19,2024-11-28,143348,2026.45
T505977,C100517,2001-06-26,male,JAIPUR,"53,788.28",25/07/2024,162754,3156.38
T504319,C100222,1969-03-14,F,LUCKNOW,"77,445.15",21/09/2024,075152,1934.45
T504814,C100474,22-02-85,m,Chennai,20972.53,2024-03-29,200205,579.45
T500208,C100563,17-08-73,,DELHI,,19/12/2024,090634,
T505783,C100389,1975-12-07,F,Kolkata,,2024-01-31,113214,10243.0
T504534,C100372,19/12/1983,Female,Mumbai,59995.96,09-May-2024,074854,1729.72
T504306,C100554,24-01-80,m,  Surat,"31,094.72",11/01/2024,180533,4340.9
T504374,C100112,1984-02-13,,CHENNAI,,19-Aug-2024,224538,1649.92
T500150,C100307,07-10-04,male,LUCKNOW,"43,413.56",04-Sep-2024,025252,INR 841.05
T500022,C100641,15-09-04,M,PUNE,"23,713.23",2024-08-31,151758,956.28
T504786,C100014,1995-01-22,M,LUCKNOW,72097.18,04/10/2024,103607,"INR 2,510.79"
T502825,C100046,27-11-85,female,DELHI,4232.4,13/02/2024,144318,902.92
T504800,C100450,1992-01-17,F,DELHI,"111,417.27",24/09/2024,060926,6430.75
T501331,C100772,12-01-75,Female,Chennai,"Rs. 14,449.91",26-Jan-2024,030156,
T504081,C100243,26-10-81,male,Ahmedabad,16321.79,07-Feb-2024,101604,3660.28
