TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR),Age
T500134,C100350,1984-05-06,Male,Bengaluru,47693.35,2024-04-10,145135,2057.3999999999996,40.2
T502558,C100748,1989-07-05,Male,Mumbai,63573.89,2024-04-11,52306,5109.48,35.0
T501127,C100640,2003-11-22,Male,Ahmedabad,47693.35,2024-03-24,175351,1295.53,20.6
T505397,C100476,1964-07-27,Female,Pune,66112.87,2024-03-09,223615,2586.96,59.9
T505317,C100202,1976-09-08,Female,Surat,57912.5,2024-09-17,205333,12692.59,47.8
T503601,C100375,1999-11-27,Male,Nagpur,267588.1,2024-07-01,1822,7467.67,24.6
T504164,C100696,1975-05-18,Male,Unknown,295142.68,2024-03-04,132536,11914.51,49.1
T505398,C100735,1971-11-02,Unknown,Hyderabad,55080.47,2024-06-23,112722,916.19,52.7
T502622,C100489,1990-06-02,Male,Mumbai,72526.62,2024-12-01,193718,889.4,34.1
T503473,C100479,1980-10-22,Female,Kolkata,98501.77,2024-06-05,133229,2344.76,43.7
T504076,C100164,1997-11-15,Female,Delhi,20966.32,2024-11-13,85532,1791.13,26.6
T500713,C100338,1977-03-17,Male,Chennai,34108.53,2024-08-14,143246,2658.24,47.3
T500195,C100381,2000-06-26,Female,Ahmedabad,34569.41,2024-07-07,140053,6073.36,24.0
T503143,C100724,1982-07-07,Unknown,Delhi,41634.26,2024-09-18,184455,3461.59,42.0
T504380,C100451,2002-01-19,Male,Chennai,24527.13,2024-06-16,145418,443.64,22.4
T501394,C100563,,Unknown,Delhi,51367.71,2024-10-14,132246,3634.64,40.7
T504535,C100758,1995-09-16,Female,Pune,8457.46,2024-01-02,2050,4867.27,28.8
T500904,C100745,2002-11-16,Female,Ahmedabad,53359.6,2024-11-27,60039,2393.21,21.6
T500867,C100042,1968-12-11,Male,Mumbai,41014.43,2024-04-06,103320,1282.4,55.6
T501078,C100420,1978-09-17,Male,Delhi,25796.51,2024-04-21,223607,652.91,45.8
T502607,C100068,2003-08-22,Unknown,Bengaluru,51367.71,2024-02-22,181206,2134.25,20.9
T501132,C100431,,Male,Surat,10914.09,2024-02-28,143739,1471.31,40.7
T503242,C100749,,Male,Mumbai,372624.79,2024-03-17,194938,3951.48,40.7
T503644,C100631,1970-03-15,Male,Delhi,47693.35,2024-06-05,758,4247.87,54.3
T502142,C100039,1975-06-13,Female,Bangalore,269975.33,2024-09-17,203821,10130.73,49.0
T502756,C100593,,Male,Ahmedabad,77632.67,2024-07-18,190723,14086.05,40.7
T503208,C100622,1963-08-04,Male,Pune,114620.95,2024-06-23,5334,3041.33,60.9
T500377,C100087,1996-06-22,Male,Mumbai,47693.35,2024-06-28,211441,806.67,28.0
T500474,C100161,1999-05-26,Male,Lucknow,68566.76,2024-07-20,11302,589.81,25.1
T504459,C100733,2001-03-05,Female,Bangalore,244077.09,2024-09-11,182847,15003.15,23.3
T503823,C100217,,Male,Pune,18308.71,2024-12-03,121615,3491.68,40.7
T505999,C100609,,Male,Mumbai,18375.7,2024-02-21,73511,60.01,40.7
T501854,C100696,1975-05-18,Male,Unknown,295142.68,2024-07-12,14513,2867.71,49.1
T505110,C100663,1961-03-24,Male,Unknown,600713.48,2024-02-24,64300,11289.7,63.3
T504716,C100019,,Unknown,Bengaluru,102437.46,2024-05-17,100514,2197.75,40.7
T500188,C100056,1973-08-20,Male,Chennai,116022.67,2024-05-25,215348,2159.96,50.9
T500063,C100608,1978-05-11,Male,Nagpur,49274.28,2024-05-02,200054,1176.0,46.1
T501107,C100025,1990-02-25,Male,Mumbai,14205.21,2024-09-20,141918,330.9,34.3
T503690,C100712,1984-12-18,Male,Nagpur,7145.18,2024-08-15,222909,2718.81,39.5
T503315,C100085,1983-10-17,Male,Pune,36223.4,2024-05-04,21432,4458.98,40.7
T505709,C100210,1956-12-04,Female,Delhi,112806.44,2024-03-04,50338,13778.2,67.6
T500716,C100657,1974-08-02,Male,Ahmedabad,71006.14,2024-04-30,11804,1561.17,49.9
T502744,C100200,1984-09-07,Female,Pune,99008.06,2024-12-18,51302,23938.34,39.8
T500328,C100610,1976-06-03,Male,Unknown,125370.42,2024-04-09,101312,2198.1,48.1
T504338,C100729,,Male,Lucknow,264299.97,2024-05-15,201819,10145.91,40.7
T504738,C100583,,Male,Nagpur,71828.0,2024-01-14,51654,1930.47,40.7
T500172,C100652,1991-12-20,Male,Unknown,58919.28,2024-07-11,123652,21980.79,32.5
T504080,C100195,1999-11-25,Female,Lucknow,52253.95,2024-12-11,170418,1632.71,24.6
T501649,C100598,1995-02-20,Female,Bengaluru,138205.32,2024-04-11,155101,1613.46,29.4
T505606,C100295,,Male,Bangalore,25848.99,2024-01-03,155850,913.87,40.7
T502269,C100517,2001-06-26,Male,Jaipur,53788.28,2024-01-17,171342,9070.32,23.0
T500701,C100396,,Male,Bangalore,8158.99,2024-09-27,103100,468.81,40.7
T501090,C100625,1969-02-04,Male,Lucknow,21865.24,2024-01-09,190127,2669.87,55.4
T504526,C100757,,Unknown,Nagpur,128307.71,2024-11-23,71831,2028.65,40.7
T504944,C100428,1981-03-17,Male,Pune,163084.05,2024-04-23,213840,6393.7,43.3
T504025,C100498,1999-12-16,Male,Lucknow,9148.77,2024-08-25,163414,810.53,24.5
T502057,C100378,2003-11-06,Male,Chennai,47693.35,2024-01-21,1510,8021.24,20.6
T503371,C100633,1960-05-16,Male,Jaipur,7650.67,2024-02-02,30230,1658.9,64.1
T500243,C100583,,Male,Nagpur,71828.0,2024-07-12,135008,5436.05,40.7
T503299,C100590,1974-06-03,Male,Hyderabad,26712.59,2024-01-28,62307,971.04,50.1
T505301,C100163,1970-08-04,Male,Kolkata,3126.03,2024-01-28,92941,930.1,53.9
T505392,C100550,1986-08-19,Female,Mumbai,121126.01,2024-02-06,232349,17920.66,37.9
T503346,C100378,2003-11-06,Male,Chennai,47693.35,2024-02-17,13618,5738.23,20.6
T503365,C100668,1978-07-21,Female,Bangalore,99681.03,2024-05-07,24959,4064.49,45.9
T502143,C100005,1966-11-23,Unknown,Mumbai,44083.6,2024-08-24,82316,1269.28,57.6
T501715,C100010,1989-09-06,Female,Kolkata,239001.2,2024-03-06,91902,16871.13,34.8
T500039,C100159,1997-08-16,Male,Unknown,37413.5,2024-05-26,191139,1147.7,26.9
T503150,C100015,1994-04-22,Male,Mumbai,47693.35,2024-02-27,42447,4773.49,30.2
T504861,C100525,1969-05-10,Female,Chennai,212533.64,2024-09-22,123059,5883.79,55.1
T503083,C100377,1965-07-07,Male,Bangalore,31307.17,2024-06-04,60251,8116.52,59.0
T505222,C100049,2002-11-07,Female,Pune,26295.53,2024-03-19,181732,5836.57,21.6
T500361,C100668,1978-07-21,Female,Bangalore,99681.03,2024-03-12,21503,1727.44,45.9
T505039,C100254,1964-06-08,Female,Ahmedabad,184790.05,2024-11-01,222847,7834.08,60.1
T504931,C100068,2003-08-22,Unknown,Bengaluru,51367.71,2024-06-02,95032,4912.59,20.9
T504065,C100277,1978-08-06,Female,Bengaluru,63815.79,2024-01-29,201825,2479.44,45.9
T504033,C100035,1992-05-22,Male,Mumbai,47693.35,2024-04-24,135101,1556.61,32.1
T502453,C100497,,Male,Hyderabad,28147.07,2024-10-30,73343,1510.77,40.7
T505789,C100387,1977-02-16,Male,Kolkata,20501.21,2024-01-11,114034,2057.3999999999996,47.4
T503546,C100354,1965-03-09,Male,Delhi,47693.35,2024-12-14,133840,34.13,59.3
T501246,C100181,,Male,Pune,46982.71,2024-07-13,220716,1166.39,40.7
T500444,C100639,1969-08-08,Female,Mumbai,7888.88,2024-07-03,23837,2057.3999999999996,54.9
T500640,C100186,,Female,Hyderabad,25324.25,2024-02-19,112001,308.71,40.7
T501690,C100453,,Female,Nagpur,5812.48,2024-05-29,132022,2009.43,40.7
T501832,C100720,,Male,Lucknow,53994.49,2024-02-26,170728,2880.89,40.7
T500459,C100140,1964-06-15,Unknown,Kolkata,699519.01,2024-10-09,231920,6913.53,60.0
T501680,C100370,2001-12-02,Female,Mumbai,25951.83,2024-11-20,191809,198.28,22.6
T504981,C100378,2003-11-06,Male,Chennai,47693.35,2024-10-31,63048,5061.16,20.6
T501754,C100696,1975-05-18,Male,Unknown,295142.68,2024-03-29,114627,5684.38,49.1
T505940,C100547,,Female,Delhi,49530.12,2024-10-21,180329,1734.58,40.7
T500587,C100001,1976-03-03,Unknown,Ahmedabad,43869.35,2024-04-18,112210,5749.71,48.3
T500625,C100334,1992-05-05,Unknown,Kolkata,92365.78,2024-04-17,223735,1078.43,32.2
T502039,C100332,1992-09-13,Female,Nagpur,1075.32,2024-04-15,210533,2086.33,31.8
T503573,C100380,,Female,Delhi,52253.95,2024-06-27,205248,7990.15,40.7
T503906,C100726,1966-07-04,Male,Kolkata,213622.83,2024-02-28,202155,3816.88,58.0
T501188,C100774,,Female,Pune,10948.71,2024-08-09,164441,555.47,40.7
T504120,C100230,,Female,Chennai,17144.19,2024-08-26,191906,1927.82,40.7
T500735,C100434,,Unknown,Hyderabad,17342.63,2024-09-08,213139,1446.08,40.7
T502629,C100671,1957-02-18,Male,Mumbai,60107.96,2024-02-15,145135,3352.69,67.4
T501955,C100517,2001-06-26,Male,Jaipur,53788.28,2024-06-11,114637,5932.81,23.0
T504233,C100152,2001-12-26,Unknown,Jaipur,4579.54,2024-02-28,160213,399.29,22.5
T505645,C100541,,Male,Ahmedabad,186265.55,2024-05-17,161924,1577.88,40.7
T502513,C100532,2004-08-12,Male,Ahmedabad,47693.35,2024-03-11,90433,1901.0,19.9
T503027,C100049,2002-11-07,Female,Pune,26295.53,2024-10-18,25314,978.85,21.6
T504617,C100776,1964-01-07,Female,Bangalore,31244.52,2024-11-17,115810,3472.62,60.5
T503885,C100288,1992-09-08,Unknown,Ahmedabad,35907.23,2024-11-05,201635,2375.4,31.8
T500336,C100311,1973-01-02,Female,Hyderabad,63960.0,2024-03-27,12443,2988.45,51.5
T503433,C100345,1983-05-01,Female,Kolkata,12276.92,2024-11-15,212939,926.58,41.2
T502967,C100580,1993-07-18,Female,Mumbai,29452.82,2024-05-30,193828,163.96,31.0
T503643,C100764,1966-06-14,Male,Jaipur,62112.48,2024-07-25,52848,7661.94,58.0
T500279,C100253,1978-03-27,Male,Bangalore,107511.5,2024-01-22,92018,5335.7,46.3
T503859,C100641,2004-09-15,Male,Pune,23713.23,2024-03-29,936,2005.97,19.8
T502725,C100085,1983-10-17,Male,Pune,36223.4,2024-01-05,125723,272883.0199999997,40.7
T503895,C100291,1975-08-14,Female,Pune,52253.95,2024-09-19,52453,1471.52,48.9
T500876,C100618,1967-10-10,Female,Surat,29639.57,2024-04-23,231942,2057.3999999999996,56.7
T505707,C100078,1963-07-19,Female,Chennai,51575.85,2024-07-13,4933,1010.68,61.0
T503153,C100564,1959-09-18,Female,Ahmedabad,33632.16,2024-07-31,192900,1578.59,64.8
T503414,C100654,1979-10-15,Male,Bengaluru,55160.82,2024-05-22,213836,881.69,44.7
T503170,C100589,,Female,Chennai,101026.53,2024-02-14,110832,9789.71,40.7
T505598,C100138,1972-07-16,Female,Bengaluru,13258.49,2024-04-20,34051,708.26,52.0
T500138,C100520,1979-07-13,Male,Bengaluru,57394.34,2024-11-07,101757,4112.41,45.0
T502735,C100203,2002-02-01,Female,Kolkata,3361.7,2024-07-25,224525,4328.11,22.4
T502900,C100117,1977-02-24,Male,Unknown,29662.35,2024-02-26,202153,1074.9,47.3
T500504,C100012,1993-10-12,Female,Unknown,50102.02,2024-09-11,155406,576.02,30.7
T501925,C100280,1996-06-03,Male,Kolkata,61078.77,2024-08-10,85116,3053.05,28.1
T502383,C100479,1980-10-22,Female,Kolkata,98501.77,2024-06-10,4439,8311.7,43.7
T502352,C100050,1981-01-09,Male,Unknown,3008.14,2024-04-30,151723,257.78,43.5
T504450,C100741,1966-04-24,Male,Kolkata,32097.85,2024-01-28,171737,466.76,58.2
T500913,C100484,1984-05-17,Male,Jaipur,12346.88,2024-05-10,15413,791.89,40.1
T504108,C100317,1983-03-05,Unknown,Surat,27760.8,2024-12-25,200606,3326.38,41.3
T505641,C100100,1984-03-05,Female,Bengaluru,21883.94,2024-07-10,121216,409.1,40.3
T500120,C100032,1977-10-16,Female,Kolkata,27810.1,2024-12-02,11201,5880.71,46.7
T500387,C100199,1983-08-12,Male,Mumbai,71799.72,2024-07-18,103610,1998.9,40.9
T504094,C100431,,Male,Surat,10914.09,2024-11-22,3909,376.7,40.7
T505181,C100397,1981-12-02,Female,Mumbai,1686.42,2024-11-08,173721,997.46,42.6
T500037,C100412,1985-10-02,Unknown,Mumbai,21748.09,2024-11-01,60934,4246.18,38.7
T504553,C100247,1986-05-17,Female,Unknown,60362.87,2024-06-26,175250,960.61,38.1
T502587,C100010,1989-09-06,Female,Kolkata,239001.2,2024-03-05,51605,2288.55,34.8
T501457,C100597,1972-09-02,Female,Pune,30467.88,2024-01-14,184738,2045.49,51.8
T505933,C100346,1993-08-22,Male,Pune,134207.78,2024-03-30,90417,2060.42,30.9
T505409,C100093,1965-10-15,Female,Unknown,157865.54,2024-07-15,153715,10971.56,58.7
T501263,C100331,1984-04-09,Male,Delhi,139917.52,2024-12-06,215839,1846.47,40.2
T501584,C100732,2001-04-02,Female,Chennai,14056.12,2024-05-28,181949,218.12,23.2
T501086,C100208,,Female,Bangalore,16479.19,2024-03-27,75111,2144.71,40.7
T502862,C100455,,Female,Surat,9423.4,2024-10-30,74705,2619.23,40.7
T504717,C100658,1996-06-17,Female,Chennai,62261.48,2024-04-10,225548,8042.68,28.0
T502001,C100142,1997-07-20,Female,Jaipur,52253.95,2024-10-17,124107,2196.01,26.9
T505907,C100082,,Unknown,Hyderabad,3621.26,2024-04-29,182300,529.43,40.7
T505898,C100670,1983-10-26,Female,Mumbai,371867.09,2024-06-18,223842,9247.69,40.7
T505261,C100170,1986-08-25,Male,Delhi,36174.63,2024-05-29,202138,1326.91,37.8
T504853,C100527,,Male,Ahmedabad,6830.51,2024-09-10,105151,728.74,40.7
T502441,C100065,2001-02-18,Male,Delhi,55990.05,2024-07-21,134825,3294.74,23.4
T505133,C100435,1982-06-13,Unknown,Delhi,58275.09,2024-02-23,121540,1018.25,42.0
T501521,C100350,1984-05-06,Male,Bengaluru,47693.35,2024-04-17,110658,3727.0,40.2
T504654,C100167,1989-12-06,Female,Bangalore,11248.7,2024-06-10,70033,4330.71,34.6
T502215,C100757,,Unknown,Nagpur,128307.71,2024-08-08,205331,8537.47,40.7
T503966,C100401,1997-12-22,Female,Chennai,24925.63,2024-05-06,210128,186.0,26.5
T502026,C100545,1965-11-14,Female,Mumbai,76933.29,2024-04-15,103623,8634.19,58.6
T504083,C100681,1967-05-15,Female,Lucknow,239151.47,2024-09-02,102504,10440.02,57.1
T501281,C100740,1978-08-22,Female,Jaipur,52253.95,2024-10-13,114323,2993.79,45.9
T500035,C100019,,Unknown,Bengaluru,102437.46,2024-09-05,210847,2644.16,40.7
T500631,C100538,1970-08-11,Male,Ahmedabad,47693.35,2024-08-02,191213,428.92,53.9
T505797,C100545,1965-11-14,Female,Mumbai,76933.29,2024-03-11,44040,3671.21,58.6
T502038,C100164,1997-11-15,Female,Delhi,20966.32,2024-06-03,35721,2542.63,26.6
T502557,C100143,1981-07-23,Male,Pune,241385.44,2024-04-26,175412,13418.68,42.9
T505449,C100664,1987-01-09,Unknown,Mumbai,99475.96,2024-09-14,223528,2421.13,37.5
T500728,C100457,1991-11-23,Male,Hyderabad,46885.9,2024-10-30,174848,1851.76,32.6
T504573,C100339,1966-04-20,Male,Pune,62182.35,2024-02-27,152155,296.93,58.2
T503122,C100134,1959-04-17,Male,Hyderabad,12808.18,2024-12-01,173842,1090.66,65.2
T501940,C100387,1977-02-16,Male,Kolkata,20501.21,2024-02-01,2333,13097.26,47.4
T504264,C100560,,Female,Jaipur,25797.87,2024-08-18,155854,10734.7,40.7
T505804,C100145,,Unknown,Mumbai,51367.71,2024-06-18,5940,4127.63,40.7
T500453,C100749,,Male,Mumbai,372624.79,2024-04-15,164954,19536.74,40.7
T501056,C100111,1961-02-13,Female,Bengaluru,31428.6,2024-05-10,15738,341.17,63.4
T504935,C100174,1972-07-21,Male,Bengaluru,97279.18,2024-05-15,163025,3629.15,51.9
T501981,C100202,1976-09-08,Female,Surat,57912.5,2024-05-16,215313,1493.63,47.8
T502427,C100196,1965-08-17,Female,Hyderabad,24873.57,2024-06-10,162522,515.24,58.9
T502642,C100046,1985-11-27,Female,Delhi,4232.4,2024-03-04,82016,335.18,38.6
T501058,C100202,1976-09-08,Female,Surat,57912.5,2024-01-23,124648,1553.32,47.8
T504002,C100051,1976-02-21,Male,Pune,169367.84,2024-07-05,221815,2875.9,48.4
T503111,C100653,1965-07-06,Female,Ahmedabad,305029.15,2024-01-08,235010,7520.57,59.0
T502236,C100437,1977-05-10,Female,Pune,58587.83,2024-12-13,185311,331.1,47.1
T503119,C100143,1981-07-23,Male,Pune,241385.44,2024-08-03,124402,12458.8,42.9
T505045,C100670,1983-10-26,Female,Mumbai,371867.09,2024-10-04,13540,926.3,40.7
T501675,C100067,,Unknown,Jaipur,36368.89,2024-09-30,234113,615.59,40.7
T502092,C100286,1981-05-16,Female,Jaipur,28080.8,2024-03-19,141610,1521.57,43.1
T504491,C100490,1992-01-23,Male,Lucknow,47693.35,2024-02-23,223606,6130.68,32.4
T501651,C100619,1979-10-27,Female,Jaipur,618590.11,2024-09-02,62332,6204.85,44.7
T505956,C100727,1978-08-19,Female,Jaipur,123863.27,2024-01-09,214737,181.97,45.9
T501447,C100275,1965-05-04,Female,Bangalore,175954.66,2024-07-13,31306,3487.46,59.2
T501874,C100540,,Female,Hyderabad,73271.8,2024-12-11,134102,31.0,40.7
T503213,C100622,1963-08-04,Male,Pune,114620.95,2024-03-05,200449,7811.83,60.9
T500448,C100638,1986-09-15,Female,Chennai,39836.78,2024-07-18,40700,2574.04,37.8
T500207,C100328,1993-09-23,Female,Mumbai,138849.89,2024-05-23,51525,22906.17,30.8
T504589,C100127,1957-03-24,Male,Jaipur,47693.35,2024-03-04,91703,1218.16,67.3
T504117,C100636,1969-07-07,Female,Surat,52253.95,2024-11-24,32949,5506.71,55.0
T503086,C100188,1981-12-18,Male,Pune,34870.27,2024-05-08,161633,2243.0,42.5
T500981,C100475,,Female,Bengaluru,89827.75,2024-04-17,115022,1570.67,40.7
T502522,C100125,1962-08-01,Male,Mumbai,17605.36,2024-07-10,92732,371.41,61.9
T503168,C100063,2001-02-14,Female,Chennai,67715.0,2024-07-22,13810,933.99,23.4
T504204,C100298,,Male,Mumbai,12653.3,2024-01-13,234457,1491.98,40.7
T500932,C100767,,Female,Unknown,70068.58,2024-12-30,62209,3895.87,40.7
T503609,C100637,1989-04-09,Female,Pune,52253.95,2024-02-22,32323,5486.82,35.2
T500085,C100455,,Female,Surat,9423.4,2024-01-24,161305,813.0,40.7
T503037,C100078,1963-07-19,Female,Chennai,51575.85,2024-04-10,25722,5451.41,61.0
T505743,C100541,,Male,Ahmedabad,186265.55,2024-06-26,220056,2411.86,40.7
T504425,C100279,1957-08-17,Male,Jaipur,45765.21,2024-06-30,24116,3995.87,66.9
T502938,C100093,1965-10-15,Female,Unknown,157865.54,2024-08-22,61104,20908.99,58.7
T501729,C100350,1984-05-06,Male,Bengaluru,47693.35,2024-07-13,25639,18435.76,40.2
T501670,C100223,,Female,Nagpur,7196.01,2024-02-26,123558,737.49,40.7
T500800,C100021,1996-01-24,Male,Hyderabad,51078.01,2024-03-12,94919,11562.04,28.4
T503329,C100788,1965-10-17,Male,Bengaluru,40994.26,2024-03-29,61625,141.92,58.7
T504530,C100724,1982-07-07,Unknown,Delhi,41634.26,2024-05-31,12237,4041.62,42.0
T503559,C100160,1987-08-02,Male,Unknown,4045.62,2024-04-05,95313,743.06,36.9
T503256,C100376,1973-05-09,Unknown,Delhi,51367.71,2024-11-22,163528,4909.32,51.1
T503320,C100270,,Male,Kolkata,40183.8,2024-12-19,223212,567.81,40.7
T505360,C100107,1982-06-20,Male,Hyderabad,47693.35,2024-05-09,113802,2057.3999999999996,42.0
T501514,C100064,1981-04-26,Male,Lucknow,47693.35,2024-10-07,122851,608.28,43.2
T503991,C100686,,Female,Delhi,52253.95,2024-01-21,115301,773.48,40.7
T505978,C100599,1960-07-23,Male,Surat,8719.83,2024-01-09,175833,663.07,63.9
T505310,C100585,,Female,Chennai,51724.58,2024-08-07,195142,2152.13,40.7
T504739,C100162,1997-09-24,Male,Delhi,42810.3,2024-11-09,2132,4065.33,26.8
T505826,C100664,1987-01-09,Unknown,Mumbai,99475.96,2024-08-14,61740,1322.93,37.5
T503351,C100222,1969-03-14,Female,Lucknow,77445.15,2024-11-13,51358,4225.53,55.3
T501178,C100727,1978-08-19,Female,Jaipur,123863.27,2024-01-06,132653,423.69,45.9
T501699,C100168,1970-08-05,Female,Bangalore,7540.9,2024-05-11,232310,249.71,53.9
T502354,C100345,1983-05-01,Female,Kolkata,12276.92,2024-10-23,160546,2939.45,41.2
T502293,C100161,1999-05-26,Male,Lucknow,68566.76,2024-02-14,230101,1938.83,25.1
T505389,C100280,1996-06-03,Male,Kolkata,61078.77,2024-03-05,140917,8631.22,28.1
T501767,C100147,1997-03-17,Male,Mumbai,34392.46,2024-05-07,225406,6069.96,27.3
T500723,C100172,1991-12-18,Unknown,Lucknow,180835.83,2024-01-19,231302,4745.95,32.5
T502971,C100185,1990-08-13,Female,Kolkata,119141.06,2024-08-10,213101,4501.32,33.9
T504421,C100663,1961-03-24,Male,Unknown,600713.48,2024-01-28,35917,4971.42,63.3
T505188,C100517,2001-06-26,Male,Jaipur,53788.28,2024-06-05,111334,4566.44,23.0
T502153,C100733,2001-03-05,Female,Bangalore,244077.09,2024-07-30,55906,1228.49,23.3
T503988,C100097,1991-02-26,Female,Pune,6498.69,2024-05-24,82235,803.9,33.3
T501730,C100651,1989-01-02,Female,Chennai,79050.49,2024-03-02,120609,5234.49,35.5
T503008,C100550,1986-08-19,Female,Mumbai,121126.01,2024-08-19,72049,6252.92,37.9
T504568,C100028,1973-05-26,Unknown,Hyderabad,51367.71,2024-02-12,144646,6252.13,51.1
T504391,C100636,1969-07-07,Female,Surat,52253.95,2024-01-04,52001,1352.61,55.0
T500314,C100026,1980-06-13,Female,Bangalore,42425.02,2024-06-09,132818,2057.3999999999996,44.0
T502161,C100435,1982-06-13,Unknown,Delhi,58275.09,2024-04-08,55347,4425.6,42.0
T502346,C100094,1981-03-20,Female,Bangalore,50521.45,2024-04-20,183215,2990.35,43.3
T503545,C100773,1982-04-10,Unknown,Kolkata,51367.71,2024-01-27,235200,3019.2,42.2
T503479,C100423,2004-10-23,Male,Chennai,138103.22,2024-01-11,152917,2524.25,19.7
T505438,C100397,1981-12-02,Female,Mumbai,1686.42,2024-06-11,145208,579.19,42.6
T500004,C100610,1976-06-03,Male,Unknown,125370.42,2024-03-14,194541,1475.46,48.1
T500766,C100083,,Female,Hyderabad,7606.81,2024-09-13,844,2954.64,40.7
T502586,C100010,1989-09-06,Female,Kolkata,239001.2,2024-09-26,174744,14335.07,34.8
T504979,C100791,1986-10-19,Female,Kolkata,91747.28,2024-03-13,84605,23862.69,37.7
T501402,C100175,1997-09-06,Unknown,Jaipur,66674.74,2024-01-04,133755,1001.7,26.8
T501444,C100373,1971-09-05,Male,Ahmedabad,1842.75,2024-03-07,184615,972.52,52.8
T500622,C100692,1971-01-16,Male,Surat,47693.35,2024-09-15,135017,11156.75,53.5
T500026,C100753,1958-12-05,Male,Ahmedabad,47693.35,2024-02-14,163603,858.16,65.6
T504660,C100753,1958-12-05,Male,Ahmedabad,47693.35,2024-01-02,95708,10268.14,65.6
T504225,C100189,1969-02-16,Female,Mumbai,7756.98,2024-09-21,35637,1044.7,55.4
T505942,C100419,,Male,Delhi,26055.1,2024-12-28,55437,764.26,40.7
T502410,C100131,2002-07-19,Female,Hyderabad,114687.04,2024-07-28,154100,7899.18,21.9
T505842,C100079,2004-07-20,Male,Delhi,80811.92,2024-10-23,214411,1160.2,19.9
T505644,C100051,1976-02-21,Male,Pune,169367.84,2024-01-11,92646,361.73,48.4
T501796,C100061,1984-01-20,Male,Mumbai,13029.33,2024-11-26,214606,1069.36,40.4
T502055,C100097,1991-02-26,Female,Pune,6498.69,2024-07-14,53421,827.04,33.3
T504368,C100408,1983-10-01,Male,Mumbai,30500.46,2024-09-19,170156,3996.99,40.7
T502331,C100622,1963-08-04,Male,Pune,114620.95,2024-07-21,164822,9824.34,60.9
T502639,C100542,1995-07-05,Male,Pune,27050.64,2024-02-14,95952,1714.62,29.0
T505669,C100466,,Male,Mumbai,11590.04,2024-08-18,205914,1699.61,40.7
T505159,C100321,,Male,Bangalore,66868.65,2024-12-06,4829,2902.68,40.7
T500130,C100512,1986-08-19,Male,Unknown,88055.27,2024-10-29,190835,3818.57,37.9
T502551,C100579,2003-07-08,Female,Jaipur,200313.27,2024-01-23,174821,2057.3999999999996,21.0
